"Id","MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice"
40,"70 ~ 90","RL",-0.210597854632103,-0.517835193612326,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor2","Norm","Norm","others","SLvl and 1Story","-1.52213467382485","5",-0.483351567842962,"1950~1997","Gable","CompShg","AsbShng","Plywood","None",0,"TA","TA","PConc","No Bsmt","No Bsmt","No Bsmt","No Bsmt",0,"No Bsmt",0,0,0,"GasA","Gd or TA","N","FuseP",-0.0204209264542811,0,0,-0.724591117487315,"0","0","2 ~","No HalfBath","0 ~ 2","2 ~","Fa","6","Typ","No Fireplaces","No Fireplace","No Garage","No Garage","No Garage",0,"0 ~ 300","No Garage","No Garage","Partial or Not",0,0,0,0,0,0,"No Pool","No Fence","None",0,6,2008,"WD","AdjLand",-1.70318448373133
41,"20","RL",0.57735804363562,-0.180655481103979,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor3","Norm","Norm","1Fam and TwnhsE","SLvl and 1Story","-0.0969747090581961","5",-0.170374389094904,"1950~1997","Gable","CompShg","Wd Sdng","Wd Sdng","BrkFace",101,"TA","TA","CBlock or Stone or Wood","TA","TA","Mn or No","Not GLQ",0.015903679003857,"Unf",0,445,0.0118723646605631,"GasA","Ex","Y","SBrkr",0.475703260963813,0,0,-0.364022060570416,"0","0","2 ~","No HalfBath","3 ~","1","TA","6","Typ","Yes Fireplaces","TA","Attchd","1900 ~ 1980","RFn",2,"300 ~ 600","TA","TA","Y",0,138,0,0,0,0,"No Pool","Yes Fence","None",0,12,2006,"WD","Abnorml",-0.071034617807556
42,"20","RL",1.86297029870401,0.88149925115589,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","Norm","Norm","1Fam and TwnhsE","SLvl and 1Story","-0.809554691441521","6~9",-0.358160696343739,"1950~1997","Gable","CompShg","VinylSd","VinylSd","None",0,"TA","Gd","CBlock or Stone or Wood","TA","TA","Av or Gd","Not GLQ",0.892465087785355,"Unf",0,383,0.72802902054202,"GasA","Gd or TA","Y","SBrkr",0.487241032764234,0,0,-0.355636733665372,"0","1","0 or 1","Yes HalfBath","0 ~ 2","1","TA","5","Typ","Yes Fireplaces","Gd","Attchd","1900 ~ 1980","RFn",1,"300 ~ 600","TA","TA","Partial or Not",0,104,0,0,0,0,"No Pool","No Fence","None",0,7,2007,"WD","Normal",0.0747130060437475
45,"20","RL",-0.00324103929849165,-0.272484791653426,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor3","Norm","Norm","1Fam and TwnhsE","SLvl and 1Story","-0.809554691441521","6~9",-0.358160696343739,"1950~1997","Gable","CompShg","BrkFace","Wd Sdng","None",0,"TA","TA","CBlock or Stone or Wood","TA","TA","Mn or No","Not GLQ",-1.23941883233755,"BLQ",506,465,0.181344550403503,"GasA","Ex","Y","FuseA",-0.0261898123544915,0,0,-0.728783780939837,"1","0","0 or 1","No HalfBath","3 ~","1","TA","6","Typ","No Fireplaces","No Fireplace","Attchd","1900 ~ 1980","RFn",1,"0 ~ 300","TA","TA","Y",0,0,0,0,0,0,"No Pool","No Fence","None",0,5,2006,"WD","Normal",-0.376136982278645
46,"120","RL",-0.376483306898992,-0.309448343024661,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor4","Norm","Norm","1Fam and TwnhsE","SLvl and 1Story","2.04076523809178","5",1.08153432589733,"1998~","Hip","CompShg","MetalSd","MetalSd","BrkFace",412,"Ex","TA","PConc","Ex","TA","Mn or No","GLQ",-0.490012936558304,"Unf",0,1296,1.82686480552044,"GasA","Ex","Y","SBrkr",1.71024484360884,0,0,0.533207918269309,"1","0","2 ~","No HalfBath","0 ~ 2","1","Ex","6","Typ","Yes Fireplaces","Gd","Attchd","2000 ~ ","RFn",2,"300 ~ 600","TA","TA","Y",196,82,0,0,0,0,"No Pool","No Fence","None",0,2,2010,"WD","Normal",1.57327889810953
47,"50","RL",-0.915611026766381,0.355637995933743,"Pave","Pave and No Alley","IR","Lvl and Low","AllPub","CulDSac","Gtl","neighbor1","Norm","Norm","1Fam and TwnhsE","Foyer and .5","0.615605273325129","5",1.01893889014772,"1998~","Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Ex","TA","Mn or No","GLQ",1.93135268337824,"Unf",0,83,0.957636498000198,"GasA","Ex","Y","SBrkr",1.03528519328422,-0.616588632897376,0,1.36545161359494,"1","0","0 or 1","Yes HalfBath","0 ~ 2","1","Gd","6","Typ","Yes Fireplaces","Ex","Attchd","2000 ~ ","RFn",2,"600 ~","TA","TA","Y",168,43,0,0,198,0,"No Pool","No Fence","None",0,8,2009,"WD","Abnorml",0.893756240289955
48,"20","FV",0.57735804363562,0.133341516258645,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","Norm","Norm","1Fam and TwnhsE","SLvl and 1Story","1.32818525570845","5",1.11283204377213,"1998~","Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Av or Gd","GLQ",-1.6587614816003,"Unf",0,1632,1.56445625985395,"GasA","Ex","Y","SBrkr",1.43333832039874,0,0,0.331960072548249,"0","0","2 ~","No HalfBath","3 ~","1","Gd","7","Typ","No Fireplaces","No Fireplace","Attchd","2000 ~ ","RFn",3,"600 ~","TA","TA","Y",0,146,0,0,0,0,"No Pool","No Fence","None",0,7,2007,"WD","Normal",0.990580902471562
49,"160 ~ 190","RMH",-1.53768147276722,-0.721843086894687,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor2","Norm","Norm","others","2Story","-1.52213467382485","5",-1.57877169346116,"1998~","Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","BrkTil or Slab","TA","TA","Mn or No","Not GLQ",0,"Unf",0,736,-0.950292302783227,"GasA","Gd or TA","Y","SBrkr",-1.22034919369804,-0.289304461391076,0,-0.0956915996090031,"0","0","2 ~","No HalfBath","0 ~ 2","2 ~","TA","8 ~","Typ","No Fireplaces","No Fireplace","No Garage","No Garage","No Garage",0,"0 ~ 300","No Garage","No Garage","Partial or Not",0,0,102,0,0,0,"No Pool","No Fence","None",0,6,2009,"New","Partial",-0.914367114950523
50,"20","RL",-0.169126491565381,-0.298629742623324,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor3","Norm","Norm","1Fam and TwnhsE","SLvl and 1Story","-0.809554691441521","6~9",-0.139076671220098,"1950~1997","Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock or Stone or Wood","TA","TA","Mn or No","Not GLQ",0.340556052626634,"Unf",0,192,-0.351672807981551,"GasA","Ex","Y","SBrkr",-0.588656187625006,0,0,-1.13756846756074,"1","0","0 or 1","No HalfBath","3 ~","1","TA","6","Typ","No Fireplaces","No Fireplace","Attchd","1900 ~ 1980","Unf",1,"300 ~ 600","TA","TA","Y",0,0,0,0,0,0,"No Pool","Yes Fence","None",0,1,2007,"WD","Normal",-0.629756811898604
52,"50","RMH",-0.749725574499492,-0.492076621228189,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor2","Norm","Norm","1Fam and TwnhsE","Foyer and .5","-0.0969747090581961","6~9",-1.14060364321388,"1950~1997","Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","PConc","TA","TA","Mn or No","Not GLQ",0,"Unf",0,816,-0.73161851472782,"GasA","Gd or TA","Y","SBrkr",-0.989593757689629,0,360,-0.67427915605705,"0","0","0 or 1","No HalfBath","3 ~","1","TA","6","Typ","Yes Fireplaces","Gd","Detchd","1980 ~ 2000","Unf",2,"300 ~ 600","TA","TA","Y",112,0,0,0,0,0,"No Pool","Yes Fence","Shed",400,9,2006,"WD","Normal",-0.88216239867693
53,"70 ~ 90","RMH",1.6556134833704,-0.204610953421226,"Grvl","Pave and No Alley","IR","Bnk","AllPub","FR2 and Corner and Inside","Mod","neighbor2","non-norm","Norm","others","SLvl and 1Story","-0.809554691441521","5",-0.232969824844516,"1950~1997","Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Fa","TA","CBlock or Stone or Wood","Gd","TA","Av or Gd","Not GLQ",-1.44232656585178,"GLQ",712,0,-0.73161851472782,"GasA","Gd or TA","N","SBrkr",-0.989593757689629,0,0,-1.42895857751102,"1","0","0 or 1","No HalfBath","0 ~ 2","1","TA","5","Typ","No Fireplaces","No Fireplace","CarPort","1900 ~ 1980","Unf",2,"300 ~ 600","TA","TA","Y",106,0,0,0,0,0,"No Pool","No Fence","None",0,5,2010,"WD","Normal",-0.980135961812052
54,"20","RL",-0.0861837654319362,5.17880188200138,"Pave","Pave and No Alley","IR","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","Norm","Norm","1Fam and TwnhsE","SLvl and 1Story","2.04076523809178","5",0.330389096901988,"1950~1997","Gable","WdShngl","WdShing","Wd Shng","None",0,"Gd","TA","CBlock or Stone or Wood","Ex","TA","Av or Gd","GLQ",3.17314801248536,"Unf",0,32,2.07287281708277,"GasA","Gd or TA","Y","SBrkr",1.96984470911831,0,0,0.721877773632802,"2","0","0 or 1","Yes HalfBath","0 ~ 2","1","Gd","5","Typ","Yes Fireplaces","Gd","Attchd","1980 ~ 2000","Fin",3,"600 ~","TA","TA","Y",857,72,0,0,0,0,"No Pool","No Fence","None",0,11,2006,"WD","Normal",2.00523530462034
55,"70 ~ 90","RL",-0.417954669965714,-0.376935802671099,"Pave","Pave and No Alley","Reg","Bnk","AllPub","FR2 and Corner and Inside","Mod","neighbor3","Norm","Norm","1Fam and TwnhsE","SLvl and 1Story","-0.809554691441521","5",-0.483351567842962,"1950~1997","Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock or Stone or Wood","TA","TA","Mn or No","Not GLQ",-0.68480436073197,"Unf",0,0,-1.91245697022702,"GasA","Gd or TA","Y","SBrkr",0.579543207167601,0,0,-0.288554118425019,"0","0","0 or 1","No HalfBath","3 ~","1","TA","6","Min1","Yes Fireplaces","TA","Detchd","1900 ~ 1980","Unf",2,"300 ~ 600","TA","TA","Y",0,50,0,0,0,0,"No Pool","Yes Fence","None",0,2,2007,"WD","Normal",-0.573035053682165
56,"20","RL",1.24089985270318,0.0147232904296965,"Pave","Pave and No Alley","IR","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor3","Norm","Norm","1Fam and TwnhsE","SLvl and 1Story","-0.0969747090581961","5",-0.20167210696971,"1950~1997","Gable","CompShg","HdBoard","Plywood","BrkFace",272,"TA","TA","CBlock or Stone or Wood","TA","TA","Mn or No","Not GLQ",-0.398028097365184,"Unf",0,935,0.933035696843964,"GasA","Gd or TA","Y","SBrkr",0.767031998924439,0,0,-0.152292556218051,"0","0","2 ~","No HalfBath","3 ~","1","TA","7","Typ","Yes Fireplaces","Gd","Attchd","1900 ~ 1980","RFn",2,"300 ~ 600","TA","TA","Y",0,0,0,407,0,0,"No Pool","No Fence","None",0,7,2008,"WD","Normal",0.218436186969422
57,"160 ~ 190","FV",-1.91092374036772,-0.955086959833043,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","Norm","Norm","others","2Story","1.32818525570845","5",0.893748018648492,"1998~","Gable","CompShg","MetalSd","MetalSd","BrkFace",456,"Gd","TA","PConc","Gd","TA","Mn or No","GLQ",0.0321362976849959,"Unf",0,321,-0.310671472721162,"GasA","Ex","Y","SBrkr",-0.50789178502206,-0.135288380682229,0,0.505955605827915,"1","0","2 ~","Yes HalfBath","3 ~","1","Gd","7","Typ","No Fireplaces","No Fireplace","Attchd","1980 ~ 2000","Fin",2,"300 ~ 600","TA","TA","Y",115,0,0,0,0,0,"No Pool","No Fence","None",0,8,2009,"WD","Abnorml",0.109755133285336
58,"60","RL",0.784714858969231,0.2040487974531,"Pave","Pave and No Alley","IR","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","Norm","Norm","1Fam and TwnhsE","2Story","0.615605273325129","5",1.05023660802252,"1998~","Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Mn or No","Not GLQ",0,"Unf",0,860,-0.611347931297346,"GasA","Ex","Y","SBrkr",-0.862678267885,0.265153429160774,0,0.466125303028955,"0","0","2 ~","Yes HalfBath","3 ~","1","Gd","7","Typ","No Fireplaces","No Fireplace","Attchd","2000 ~ ","RFn",2,"300 ~ 600","TA","TA","Y",0,70,0,0,0,0,"No Pool","No Fence","None",0,8,2006,"WD","Normal",0.421501928833227
60,"20","RL",-0.417954669965714,-0.368435473784334,"Pave","Pave and No Alley","Reg","Bnk","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","Norm","Norm","1Fam and TwnhsE","SLvl and 1Story","-0.809554691441521","6~9",0.0487096360287363,"1950~1997","Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock or Stone or Wood","TA","TA","Av or Gd","Not GLQ",-0.0138561219115642,"Unf",0,148,-0.830021719352753,"GasA","Ex","Y","SBrkr",-1.09343370389342,0,0,-1.50442651965642,"0","0","0 or 1","No HalfBath","0 ~ 2","1","TA","~ 4","Typ","No Fireplaces","No Fireplace","Detchd","1900 ~ 1980","Unf",1,"300 ~ 600","TA","TA","Y",196,0,0,0,0,0,"No Pool","Yes Fence","None",0,1,2008,"WD","Normal",-0.670299513171886
61,"20","RL",-0.293540580765548,0.387836211413914,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","non-norm","Norm","1Fam and TwnhsE","SLvl and 1Story","-0.0969747090581961","5",1.05023660802252,"1998~","Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","Mn or No","Not GLQ",0.822123740167087,"Unf",0,217,0.203211929209044,"GasA","Ex","Y","SBrkr",-0.00311426875364991,0,0,-0.712013127129749,"1","0","0 or 1","Yes HalfBath","3 ~","1","Gd","5","Typ","No Fireplaces","No Fireplace","Detchd","2000 ~ ","Unf",2,"300 ~ 600","TA","TA","Y",0,50,0,0,0,0,"No Pool","No Fence","None",0,5,2006,"New","Partial",-0.101321412770277
62,"70 ~ 90","RMH",-0.417954669965714,-0.368435473784334,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor2","Norm","Norm","1Fam and TwnhsE","Foyer and .5","-0.809554691441521","6~9",-1.57877169346116,"1950~1997","Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","BrkTil or Slab","TA","Fa","Mn or No","Not GLQ",0,"Unf",0,530,-1.5133773070259,"GasA","Gd or TA","N","SBrkr",-1.66743785096435,-1.00547923668722,0,-0.810540718264018,"0","0","0 or 1","No HalfBath","3 ~","1","Fa","6","Typ","No Fireplaces","No Fireplace","Detchd","1900 ~ 1980","Unf",1,"0 ~ 300","TA","TA","Partial or Not",0,0,144,0,0,0,"No Pool","No Fence","None",0,3,2007,"WD","Normal",-1.18928377196335
63,"120","RL",-1.08149647903327,-0.466060463120211,"Pave","Pave and No Alley","IR","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor4","Norm","Norm","1Fam and TwnhsE","SLvl and 1Story","1.32818525570845","5",1.11283204377213,"1998~","Gable","CompShg","VinylSd","VinylSd","Stone",178,"Gd","TA","PConc","Gd","Gd","Mn or No","GLQ",-1.6587614816003,"Unf",0,1346,0.782697467555872,"GasA","Ex","Y","SBrkr",0.608387636668653,0,0,-0.267590801162408,"0","0","2 ~","No HalfBath","0 ~ 2","1","Gd","6","Typ","Yes Fireplaces","Gd","Attchd","2000 ~ ","RFn",2,"300 ~ 600","TA","TA","Y",120,49,0,0,0,0,"No Pool","No Fence","None",0,10,2007,"WD","Normal",0.493245326622246
64,"70 ~ 90","RMH",-0.832668300632937,0.0308223981697818,"Pave","Pave and No Alley","IR","Bnk","AllPub","FR2 and Corner and Inside","Gtl","neighbor2","non-norm","Feedr","1Fam and TwnhsE","2Story","0.615605273325129","6~9",-1.54747397558636,"1950~1997","Gable","CompShg","Stucco","Stucco","None",0,"TA","TA","BrkTil or Slab","TA","TA","Mn or No","Not GLQ",0,"Unf",0,576,-1.38763987889404,"GasA","Gd or TA","Y","SBrkr",-0.741531663980581,0.0649325242392726,0,0.445161985766345,"0","0","2 ~","No HalfBath","3 ~","1","TA","8 ~","Typ","No Fireplaces","No Fireplace","Detchd","1980 ~ 2000","Unf",2,"300 ~ 600","TA","TA","Y",12,11,64,0,0,0,"No Pool","Yes Fence","None",0,4,2010,"WD","Normal",-0.393363375921325
66,"60","RL",0.245587139101842,-0.0604917409319821,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor4","Norm","Norm","1Fam and TwnhsE","2Story","1.32818525570845","5",1.05023660802252,"1998~","Gable","CompShg","VinylSd","VinylSd","BrkFace",344,"Gd","TA","PConc","Ex","TA","Av or Gd","Not GLQ",0,"Unf",0,1143,0.162210593948655,"GasA","Ex","Y","SBrkr",-0.0463809130052279,2.07484237748973,0,2.04466309290352,"0","0","2 ~","Yes HalfBath","3 ~","1","Gd","8 ~","Typ","Yes Fireplaces","Gd","BuiltIn","2000 ~ ","RFn",3,"600 ~","TA","TA","Y",192,151,0,0,0,0,"No Pool","No Fence","None",0,10,2007,"WD","Normal",1.55196156364222
68,"20","RL",0.0797016868349529,0.077831792770831,"Pave","Pave and No Alley","IR","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","Norm","Norm","1Fam and TwnhsE","SLvl and 1Story","0.615605273325129","5",1.01893889014772,"1998~","Gable","CompShg","VinylSd","VinylSd","BrkFace",167,"Gd","TA","PConc","Gd","TA","Av or Gd","GLQ",1.01691516434075,"Unf",0,440,1.00957152266336,"GasA","Ex","Y","SBrkr",0.92279191823012,0,0,-0.0390906429999551,"1","0","2 ~","No HalfBath","3 ~","1","Gd","7","Typ","No Fireplaces","No Fireplace","Attchd","2000 ~ ","RFn",2,"300 ~ 600","TA","TA","Y",144,29,0,0,0,0,"No Pool","No Fence","None",0,6,2007,"WD","Normal",0.754391686611313
69,"30 ~ 40","RMH",-0.957082389833104,-0.702266571882743,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor2","non-norm","Norm","1Fam and TwnhsE","SLvl and 1Story","-1.52213467382485","6~9",-0.79632874659102,"1950~1997","Gable","CompShg","MetalSd","MetalSd","None",0,"TA","Gd","CBlock or Stone or Wood","TA","TA","Mn or No","Not GLQ",0,"Unf",0,747,-0.920224656925608,"GasA","Gd or TA","Y","SBrkr",-1.18862032124689,0,0,-1.57360546662304,"0","0","0 or 1","No HalfBath","0 ~ 2","1","TA","~ 4","Typ","No Fireplaces","No Fireplace","Attchd","1900 ~ 1980","Unf",1,"0 ~ 300","TA","TA","Y",0,0,0,0,0,0,"No Pool","No Fence","None",0,6,2010,"WD","Normal",-1.76438698755012
70,"50","RL",0.452943954435453,0.712523016315955,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","Norm","Norm","1Fam and TwnhsE","Foyer and .5","0.615605273325129","2~4",-0.545947003592574,"1950~1997","Gable","CompShg","BrkFace","AsbShng","None",0,"Gd","TA","CBlock or Stone or Wood","TA","TA","Mn or No","Not GLQ",-0.092313778870402,"Unf",0,701,0.602291592410162,"GasW","Gd or TA","Y","SBrkr",0.418014401961709,0.738752877340479,0,1.65474539181896,"0","0","2 ~","No HalfBath","3 ~","1","TA","7","Typ","Yes Fireplaces","TA","Attchd","1900 ~ 1980","Fin",2,"600 ~","TA","TA","Y",0,21,114,0,0,0,"No Pool","No Fence","None",0,7,2006,"WD","Normal",0.743866640745616
71,"20","RL",1.03354303736956,0.462407278465989,"Pave","Pave and No Alley","IR","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor3","Norm","Norm","1Fam and TwnhsE","SLvl and 1Story","0.615605273325129","6~9",0.0800073539035421,"1950~1997","Gable","CompShg","Plywood","Plywood","BrkFace",1115,"TA","Gd","CBlock or Stone or Wood","Gd","TA","Av or Gd","Not GLQ",3.36252856376532,"Unf",0,343,3.11430673269665,"GasA","Ex","Y","SBrkr",3.06881747310839,0,0,1.52058016133826,"1","0","2 ~","No HalfBath","3 ~","1","TA","8 ~","Typ","Yes Fireplaces","Gd","Attchd","1900 ~ 1980","Fin",2,"300 ~ 600","TA","TA","Y",300,0,0,0,0,0,"No Pool","No Fence","None",0,2,2007,"WD","Normal",0.93597441982404
72,"20","RL",-0.0447124023652139,-0.317047121877982,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","Norm","Norm","1Fam and TwnhsE","SLvl and 1Story","-1.52213467382485","6~9",0.361686814776794,"1998~","Gable","CompShg","HdBoard","Plywood","None",0,"TA","TA","CBlock or Stone or Wood","TA","TA","Mn or No","Not GLQ",-0.195120363850948,"Unf",0,280,-0.652349266557735,"GasA","Gd or TA","Y","SBrkr",-0.905944912136578,0,0,-1.36816495744945,"1","0","0 or 1","No HalfBath","0 ~ 2","1","TA","~ 4","Typ","No Fireplaces","No Fireplace","Detchd","1980 ~ 2000","Unf",2,"300 ~ 600","TA","TA","Y",0,0,0,0,0,0,"No Pool","No Fence","None",0,6,2007,"WD","Normal",-0.582393313695931
73,"60","RL",0.162644412968397,0.0103443331243933,"Pave","Pave and No Alley","IR","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor1","Norm","Norm","1Fam and TwnhsE","2Story","0.615605273325129","5",0.862450300773687,"1998~","Gable","CompShg","VinylSd","VinylSd","BrkFace",40,"TA","TA","PConc","Gd","TA","Mn or No","Not GLQ",0,"Unf",0,832,-0.687883757116739,"GasA","Gd or TA","Y","SBrkr",-0.79056719413237,0.161192574682302,0,0.461932639576433,"0","0","2 ~","Yes HalfBath","3 ~","1","TA","7","Typ","Yes Fireplaces","TA","Attchd","1980 ~ 2000","Fin",2,"300 ~ 600","TA","TA","Y",0,94,0,0,291,0,"No Pool","No Fence","None",0,12,2009,"WD","Normal",0.277386118406617
74,"20","RL",0.618829406702342,0.0179431119777136,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor3","Norm","Norm","1Fam and TwnhsE","SLvl and 1Story","-0.809554691441521","6~9",-0.514649285717768,"1998~","Gable","CompShg","Wd Sdng","Wd Sdng","BrkFace",104,"TA","TA","CBlock or Stone or Wood","TA","TA","Mn or No","Not GLQ",-0.857952293330785,"BLQ",362,404,0.00640551995917797,"GasA","Gd or TA","Y","SBrkr",-0.210794161161224,0,0,-0.862949011420544,"1","0","0 or 1","No HalfBath","3 ~","1","TA","6","Typ","No Fireplaces","No Fireplace","Attchd","1980 ~ 2000","Unf",2,"300 ~ 600","TA","TA","Y",0,0,0,0,0,0,"No Pool","Yes Fence","None",0,5,2010,"WD","Normal",-0.310149520722137
75,"50","RMH",-0.417954669965714,-0.550033409092496,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor2","Norm","Norm","1Fam and TwnhsE","2Story","-2.23471465620817","6~9",-1.73526028283519,"1950~1997","Gambrel","CompShg","VinylSd","VinylSd","None",0,"Gd","Gd","CBlock or Stone or Wood","Fa","TA","Mn or No","Not GLQ",0,"Unf",0,840,-0.666016378311198,"GasA","Gd or TA","N","SBrkr",-0.920367126887104,-0.100634762522738,0,0.225047154508936,"0","0","2 ~","No HalfBath","3 ~","2 ~","TA","8 ~","Typ","No Fireplaces","No Fireplace","Detchd","1900 ~ 1980","Unf",1,"300 ~ 600","TA","TA","Y",0,0,202,0,0,0,"No Pool","No Fence","None",0,5,2010,"WD","Normal",-1.03866717184865
78,"50","RMH",-0.832668300632937,-0.183617716928155,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor2","Norm","Norm","1Fam and TwnhsE","Foyer and .5","-0.809554691441521","5",-0.702435592966602,"1998~","Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock or Stone or Wood","TA","TA","Mn or No","Not GLQ",-0.814665310181081,"GLQ",41,295,-1.12523133322755,"GasA","Gd or TA","Y","SBrkr",-0.251176362462697,-2.22605667630483,0,-0.445778997894597,"1","0","0 or 1","No HalfBath","0 ~ 2","1","TA","6","Min1","No Fireplaces","No Fireplace","Detchd","1900 ~ 1980","Unf",1,"0 ~ 300","TA","TA","Y",0,0,0,0,0,0,"No Pool","Yes Fence","None",0,1,2008,"WD","Normal",-0.629756811898604
79,"70 ~ 90","RL",0.0797016868349529,0.0923853861678681,"Pave","Pave and No Alley","Reg","Lvl and Low","AllPub","FR2 and Corner and Inside","Gtl","neighbor3","Norm","Norm","others","SLvl and 1Story","-1.52213467382485","5",-0.0764812354704868,"1950~1997","Hip","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock or Stone or Wood","TA","TA","Mn or No","Not GLQ",0,"Unf",0,1768,1.87059956313152,"GasA","Gd or TA","N","SBrkr",1.75639593081052,0,0,0.566749225889485,"0","0","2 ~","No HalfBath","3 ~","2 ~","TA","8 ~","Typ","No Fireplaces","No Fireplace","No Garage","No Garage","No Garage",0,"0 ~ 300","No Garage","No Garage","Y",0,0,0,0,0,0,"No Pool","No Fence","None",0,4,2010,"WD","Normal",-0.454681989801296
